unit_id,array_id,region,mean_SNR,mean_latency,mean_reliability,oracle_correlation
153,2,V1,3.5740941446206502,28.0,0.5948761024672292,0.7627394519221925
154,2,V1,1.7978542870591823,27.0,0.1354314559620989,0.3441575532911821
155,2,V1,0.529082139621276,25.75,0.028574904869884222,0.11517884740297121
156,2,V1,2.3680354308938605,25.25,0.24537069532835865,0.47142492765827904
157,2,V1,3.924616232686563,48.0,0.3119302128800598,0.5386520133445563
158,2,V1,1.5678209319370846,23.75,0.06374392960837251,0.2072464614612922
159,2,V1,2.203798716094571,29.25,0.1883668839905742,0.4053158233487089
160,2,V1,4.470798112672382,23.75,0.6509931894510611,0.7995951707273682
161,2,V1,1.3806654206961908,24.25,0.23156052019328527,0.4543975965821392
162,2,V1,2.3283378432407824,27.25,0.291220980008661,0.519046959743407
163,2,V1,2.5879970713786724,27.75,0.37306460472850744,0.5949895737380355
164,2,V1,2.126857611005909,24.5,0.2449118171522491,0.4709193123535119
165,2,V1,1.4907857958313302,35.0,0.131241154713396,0.3290314735537309
166,2,V1,1.3292149262941928,23.25,0.0981578276873321,0.274609859666711
167,2,V1,1.084631409052046,24.0,0.12256312374706459,0.3141980285636832
168,2,V1,0.2855266170667053,26.0,0.012579479278788282,0.06145565941254399
169,2,V1,1.2044613666094706,43.25,0.037882803171992246,0.16755904455534498
170,2,V1,2.2358410081667603,25.5,0.16628912913409657,0.3829631739153212
171,2,V1,0.6199614702185908,52.25,0.009846187319777218,0.05141727428088202
172,2,V1,1.3352022229502212,30.75,0.1317579041461763,0.2906754167532772
173,2,V1,0.8970514749515572,40.25,0.051532954478821336,0.1952690076540264
174,2,V1,1.9335789223171986,29.5,0.3182695815432705,0.5449064447561798
175,2,V1,2.658797930392215,39.25,0.3896213260889834,0.6086348198020706
176,2,V1,3.860346157020488,26.25,0.504385960545516,0.6992544654013989
177,2,V1,4.3031336750202875,26.0,0.5908524577975623,0.7597037419332654
178,2,V1,2.9039630492079853,23.5,0.5201739471488706,0.7103212114698082
179,2,V1,3.6712135587516834,29.5,0.5271632081439869,0.7151729979433915
180,2,V1,3.302334624283967,33.5,0.4495186426779975,0.6569102757717095
181,2,V1,2.980315616697316,33.0,0.5117546790186626,0.7040706689793612
182,2,V1,2.7523255880147177,30.5,0.46634052032661727,0.6701242162328068
183,2,V1,2.238259587415308,34.0,0.5908006613958036,0.759760551122622
184,2,V1,2.3461611847502293,24.25,0.2662860085497302,0.49386253805126035
185,2,V1,2.8904605223911948,20.25,0.4676698871090585,0.6709508923753013
186,2,V1,4.669942127214051,28.0,0.6021244989970024,0.7672757970373285
187,2,V1,2.9920518793442032,33.0,0.4667998771146626,0.670356135887351
188,2,V1,1.236646595455807,32.75,0.09428686389670525,0.23983999368529846
189,2,V1,2.3291606538928695,30.75,0.3069727306606147,0.5415627765152231
190,2,V1,3.286257890320338,34.25,0.6452675707614872,0.7958189132852577
191,2,V1,2.572738968289753,31.75,0.5607798505777818,0.7460998330293064
192,3,V1,6.58618700965981,30.75,0.7671097848802173,0.8713651301644773
193,3,V1,8.71438650966221,28.25,0.8692722420648984,0.929934007662493
194,3,V1,5.29513821378208,28.25,0.7255955856907946,0.8465660666842455
195,3,V1,5.882321173412295,24.0,0.8280770538070625,0.9067298475780025
196,3,V1,3.176026244419062,29.25,0.33893460268440445,0.5591842171203779
197,3,V1,5.715479921809095,27.75,0.7523224706929582,0.862526499578553
198,3,V1,6.640981894395315,27.75,0.8175529864129616,0.9007523224722209
199,3,V1,1.9946378867769203,27.75,0.13903707167834944,0.33967106177577056
200,3,V1,4.577189480775367,25.25,0.8566587724436276,0.922950888491215
201,3,V1,11.89153037562799,28.25,0.8791185464823457,0.9352891833810447
202,3,V1,9.228839593757932,28.25,0.8656172984215376,0.9278869536922927
203,3,V1,6.229850083509338,29.5,0.636410949958785,0.7899200416338735
204,3,V1,5.236998608255756,27.25,0.5200686713277901,0.7103982835576967
205,3,V1,4.104347996579187,27.75,0.4257397115300311,0.6381900391139833
206,3,V1,5.176526031654493,26.0,0.5664587679719773,0.7436461906121532
207,3,V1,4.824269737529478,24.0,0.43746358632814997,0.6537081231699496
208,3,V1,6.353850183623213,29.25,0.8578166758310839,0.9235655545564884
209,3,V1,5.888962073770372,31.75,0.8189597597618433,0.9015023040691614
210,3,V1,7.687406076968265,29.25,0.7944482678473648,0.8874271891341551
211,3,V1,5.968635718942613,27.75,0.5613860874210113,0.7392224462171255
212,3,V1,4.07294527756623,28.5,0.5266143439580478,0.7145505157218562
213,3,V1,4.8347246975088325,27.75,0.5471159602814606,0.7306519108014993
214,3,V1,3.580828509691839,25.5,0.41983565680970564,0.6334749976597781
215,3,V1,4.6971621310383895,27.75,0.5381568543320487,0.7241127565225551
216,3,V1,4.774097909563418,37.25,0.8134626422977409,0.8983911058616117
217,3,V1,4.574259617890678,23.0,0.8223312544515116,0.903474133772899
218,3,V1,6.397048522288523,22.75,0.8603688011507051,0.9249682632731666
219,3,V1,4.330703590078825,30.5,0.4684000493696258,0.6717633706381273
220,3,V1,3.2238949216279176,30.25,0.2914415038289507,0.5176395938581374
221,3,V1,3.3579713957036508,29.0,0.3857700053237385,0.6073527094755526
222,3,V1,3.6930486965774847,29.5,0.3888419767582782,0.6057389255891222
223,3,V1,3.0517544018725427,25.5,0.36160607039626474,0.5836646046302308
224,3,V1,5.893067179201404,29.25,0.82859952985328,0.9070574636561626
225,3,V1,4.274284000368129,30.5,0.7625935676266498,0.8687198352090391
226,3,V1,2.8170022157065233,28.75,0.35423658816613646,0.5849246187723681
227,3,V1,4.1515646180996635,32.0,0.5946315764458251,0.7632590289878516
228,3,V1,3.494313953603143,29.75,0.5115922488152761,0.7046400753333643
229,3,V1,3.272299565057565,29.25,0.36152059701672357,0.5851954033554928
230,3,V1,3.046132444138043,28.5,0.35559025217604445,0.5779932058685889
231,3,V1,5.554252724741022,26.5,0.6786814587711604,0.8171954784752385
232,3,V1,4.395777722228291,25.25,0.8410062319052641,0.9141292969443892
233,3,V1,5.8338247882238115,26.25,0.804230568924203,0.8930187877712561
234,3,V1,4.984166084481129,28.75,0.6721935131193804,0.8138215214359753
235,3,V1,4.782861953939605,27.0,0.8030960673955408,0.8924113469214706
236,3,V1,4.569402276557966,29.75,0.5448947598026259,0.7281304425132972
237,3,V1,2.6821850209636526,30.0,0.32137568954596213,0.5504419949832251
238,3,V1,3.160213496188554,29.25,0.34912002777213,0.5720783359096079
239,3,V1,5.943239063112651,26.75,0.66206805209515,0.8065965624534975
240,3,V1,5.528784549542781,22.0,0.8042370172195974,0.8930615996414971
241,3,V1,4.516168476851757,25.25,0.8130132216835186,0.8981864624312514
242,3,V1,4.020729541490013,27.5,0.8481819156466147,0.9181102848456287
243,3,V1,5.313318976482659,27.5,0.7751766430393968,0.8760888115751772
244,3,V1,4.586397696861132,28.25,0.6471511860612434,0.7970511101148816
245,3,V1,3.7323478814132454,30.0,0.45927463433068805,0.6464191122848505
246,3,V1,5.452889503574081,28.25,0.7538491270340906,0.8634396131824081
247,3,V1,1.977135769499915,27.25,0.19029987761009276,0.40654883296905164
248,3,V1,3.7488666250720124,33.5,0.6377697426551422,0.7908932188004206
249,3,V1,7.191363286275102,22.0,0.6556770066944477,0.8025922981584783
250,3,V1,5.25687235860798,22.0,0.7519544650097125,0.8623703742530185
251,3,V1,5.536151168439544,22.75,0.8034412105205327,0.8926380891023789
252,3,V1,3.6059983090122727,24.5,0.2829979668589736,0.5110227294193429
253,3,V1,2.4174406382961084,27.25,0.2919142905592179,0.5220324156362
254,3,V1,5.408362259786259,28.0,0.6874534910389367,0.8229364874304154
255,3,V1,7.644962565638222,23.5,0.761874967453522,0.8682159460460575
256,4,V1,1.1612878575557168,83.25,0.10649992873439228,0.28632446103128545
257,4,V1,0.6524935839806927,28.25,0.038450994285458735,0.14495321783332532
258,4,V1,0.5293588442797912,37.5,0.0059016034493087335,0.028324490438958277
259,4,V1,0.8935561780906239,32.5,0.06323250736944287,0.20591616387776934
260,4,V1,0.93062062313104,53.75,0.08446654777619861,0.2484347059031745
261,4,V1,0.43073137483354634,30.75,0.024364141932542667,0.1003540967336071
262,4,V1,0.7463650390485504,60.0,0.025231291938936924,0.10536289108291025
263,4,V1,0.8610071275738569,23.25,0.08492881593243921,0.1768612168905782
264,4,V1,1.54987824819749,95.5,0.050484577391954076,0.17526214975618662
265,4,V1,1.472329840757947,95.5,0.13618833958969367,0.3352056387214176
266,4,V1,1.5132425275842516,112.25,0.051433703079760196,0.17512645969689303
267,4,V1,1.7200110016192016,102.75,0.14818878451499148,0.3489510750956974
268,4,V1,1.996505177766206,92.25,0.3370905536944789,0.561960751688894
269,4,V1,1.607801696888404,118.75,0.056120357859232355,0.18517134843543376
270,4,V1,1.491350773533214,100.75,0.045095685771224726,0.1597823533827584
271,4,V1,0.9932974050269596,48.75,0.22519525086866218,0.4484424265104724
272,4,V1,1.768885272404006,67.75,0.11331097899102824,0.29959003882994456
273,4,V1,1.6986538352504068,86.5,0.23145631149084878,0.4561600337835635
274,4,V1,1.8719948052523483,99.5,0.14626966068570782,0.34740100535743185
275,4,V1,2.1638096709095818,93.0,0.122680818157724,0.3147623492928308
276,4,V1,2.4458663888404013,46.5,0.658670383818416,0.8044678992009858
277,4,V1,1.9297833904816422,106.75,0.2394353651899623,0.46356042144592097
278,4,V1,1.4715913571753747,93.5,0.1787063481942822,0.3927584978760039
279,4,V1,3.8059215351231277,23.5,0.5684885301954632,0.7444111973228081
280,4,V1,1.0449464325617994,82.0,0.0937630639223506,0.2682065729684193
281,4,V1,1.2399456237076818,30.25,0.1169839475922305,0.30534906978918364
282,4,V1,1.7857065066293192,90.75,0.19214941076212752,0.4086696267542805
283,4,V1,2.0422849039717264,110.25,0.18267400112482737,0.39839156209840254
284,4,V1,2.4231460824008226,47.5,0.6607777032715465,0.8058307538929192
285,4,V1,2.0803132363788936,46.5,0.48428891364229026,0.6836515536840037
286,4,V1,1.218803419481824,46.25,0.3684854817005007,0.590149097343353
287,4,V1,3.8577732757477636,22.5,0.5683550513598783,0.7443166464290821
288,4,V1,0.9693671636794889,58.25,0.15114749763543026,0.3561601962359853
289,4,V1,2.100332933947101,71.75,0.395795324304498,0.6137486381806797
290,4,V1,1.7037847077620762,84.0,0.21611834678512956,0.43754804777783474
291,4,V1,2.1481137514078554,80.5,0.27647614052505787,0.5034751498306491
292,4,V1,2.5304984634144985,43.75,0.7527823197811021,0.8627893805636404
293,4,V1,2.2075625185655765,44.0,0.5548169802998301,0.7348854931405853
294,4,V1,1.8743906269814703,35.5,0.6213123136460196,0.7801315920640235
295,4,V1,2.9140918830528295,32.0,0.6978283111404845,0.8292444058225279
296,4,V1,1.6057068643258787,39.0,0.38755261986242984,0.608651941676541
297,4,V1,1.3068768436158864,45.75,0.37555667075990046,0.5908757078903867
298,4,V1,1.454311435706815,78.25,0.19692310996747803,0.4117261966919188
299,4,V1,3.3731935366333783,35.25,0.7801931834971619,0.8789952374237079
300,4,V1,2.55816297939817,39.5,0.7519981856465712,0.8623189030272389
301,4,V1,1.7664836936201016,36.5,0.6335244599081312,0.7879947984821359
302,4,V1,5.14047810667673,25.0,0.4845567089731589,0.6842613907314826
303,4,V1,1.9305573310213469,35.5,0.7696629024380871,0.8728528615812198
304,4,V1,2.1922971370042275,39.0,0.6629906823637111,0.8072893893059937
305,4,V1,2.1848902993366397,38.0,0.7074452323544671,0.8352209090236166
306,4,V1,3.892768023543421,37.0,0.7284718860933311,0.84806835967932
307,4,V1,3.6946921310315344,36.75,0.749769968610883,0.8609984261417125
308,4,V1,2.2290428823561603,32.75,0.788254522706879,0.8837918752206575
309,4,V1,4.024559862283821,27.75,0.804011453048075,0.892964952556529
310,4,V1,5.144541780085611,26.5,0.689862320732921,0.8242874713493538
311,4,V1,2.2636016277532494,32.5,0.6193705286288103,0.7788346842757711
312,4,V1,1.1295479044838932,28.75,0.18058595592697768,0.39606873895838113
313,4,V1,5.01729336197706,33.75,0.8170345488936066,0.900433555178142
314,4,V1,5.3885302292004695,34.25,0.787108576043811,0.8831747611492415
315,4,V1,2.621930612222291,32.5,0.5292538551098148,0.7153753541341613
316,4,V1,2.74459658013488,35.0,0.7847562002429826,0.8817625135347484
317,4,V1,2.520883114056723,34.75,0.7124193222430888,0.8382914725247143
318,4,V1,3.4158617521248433,31.0,0.7803044455161185,0.879119507017911
319,4,V1,1.9571680243091492,29.5,0.63874042496994,0.7916648708107084
320,5,V1,6.740003348305053,28.5,0.7445625443350881,0.8578672283328252
321,5,V1,3.2299761497786696,23.75,0.7192634606485744,0.842502723530917
322,5,V1,3.609672023615023,24.75,0.4190973609734609,0.6337128760091704
323,5,V1,2.6751297564963608,24.25,0.31990478432424935,0.5463732178930609
324,5,V1,1.734938192961946,23.25,0.16196744606874017,0.37153084872285036
325,5,V1,3.4181913064761185,27.75,0.36028354523368017,0.5825902166540858
326,5,V1,2.064983490121083,24.5,0.23463378230608084,0.460238854371693
327,5,V1,1.2459992016442416,25.75,0.07101313434545091,0.2207302381984751
328,5,V1,6.390352693145176,29.5,0.7562674843820373,0.8648908389624775
329,5,V1,5.605276963710405,25.5,0.6397899771963435,0.7900960157141874
330,5,V1,3.277867324632263,23.25,0.3918312128933134,0.6105607620294665
331,5,V1,2.630832378386671,24.0,0.39845393247398725,0.6178110558131789
332,5,V1,2.508682269004468,24.0,0.22764270487447616,0.4522166164033456
333,5,V1,1.9011757706725039,24.25,0.21800734298081645,0.4443711182174621
334,5,V1,1.7274629524471452,25.5,0.2326644192818843,0.4576791479497695
335,5,V1,1.5798952354262104,28.0,0.1829433240640456,0.3997555817166616
336,5,V1,4.4819846167255175,27.0,0.48508931958645857,0.6899082127144051
337,5,V1,3.5278925343019907,22.75,0.2386818131219233,0.47654490325685717
338,5,V1,3.296414629617442,24.75,0.6059702533239246,0.7703697060932625
339,5,V1,2.5289758059429874,23.5,0.3306477520342041,0.5559156560796871
340,5,V1,2.9287644306678216,24.0,0.4299326387699477,0.6418856258324638
341,5,V1,2.2493338254938973,25.25,0.32396140139322704,0.5512292404121985
342,5,V1,2.2311963183518597,25.5,0.34132751767801073,0.5661945477646168
343,5,V1,1.5380694124030825,26.5,0.1994190815802136,0.42384777247710165
344,5,V1,5.851134868584843,26.25,0.682134664592861,0.8192809346528682
345,5,V1,5.420075364213445,24.0,0.6488471085377341,0.7983237137862162
346,5,V1,2.801510803826415,23.25,0.352006990191123,0.5770287707930604
347,5,V1,2.3195686887771143,23.5,0.2616697835217011,0.4892120064130936
348,5,V1,2.092780965092934,23.75,0.25343731530013935,0.4800358803274762
349,5,V1,1.7108327144578244,24.75,0.1451265143930513,0.3464896054435881
350,5,V1,1.405688758774095,22.75,0.1798140055492744,0.39686620100223974
351,5,V1,1.7280136627442937,25.75,0.3248243184673056,0.5511470288184632
352,5,V1,4.731663461718185,25.0,0.3877775469426124,0.6156171039131773
353,5,V1,3.684187814780384,22.25,0.5029423843048964,0.697283674045598
354,5,V1,1.996394313413293,23.0,0.1623992973432838,0.3524831703964683
355,5,V1,1.7359372532651483,20.5,0.20390917233680594,0.38164343064244594
356,5,V1,3.103628116186871,21.0,0.4134545580251933,0.628027381275207
357,5,V1,2.6215149420093846,21.75,0.33247494167294245,0.5581479642580579
358,5,V1,1.7821116538806168,23.5,0.2066422043535983,0.4286592659298843
359,5,V1,1.3429463497893845,25.25,0.13323831951167167,0.3310758013863004
360,5,V1,6.004879194598594,26.0,0.6385895710429621,0.7910554901042842
361,5,V1,3.7617898365139855,21.75,0.5104776981065012,0.7032300226780751
362,5,V1,3.6631740782606004,21.25,0.4900137408717958,0.6882420391212524
363,5,V1,3.232827951924326,21.0,0.43342182086454634,0.6443784131924486
364,5,V1,3.215217650968495,21.0,0.4287336299800846,0.6404858358411516
365,5,V1,2.945861274956786,22.25,0.3573361076880754,0.580300865512734
366,5,V1,1.8370946264206807,23.0,0.315084601079676,0.544564091612075
367,5,V1,1.6843595614141904,21.5,0.15279048371267392,0.3585977909764748
368,5,V1,6.528231306402008,22.75,0.6769885416126706,0.8160685197707059
369,5,V1,4.01636207231288,21.75,0.6483884507022442,0.7978588610786365
370,5,V1,3.234834535480978,20.5,0.46240375980469645,0.6669802622333822
371,5,V1,3.1898957740630847,20.5,0.4459323681942339,0.6541981366981546
372,5,V1,2.376114352606535,20.25,0.2834762610347388,0.5151829407465808
373,5,V1,0.992693712016655,22.0,0.05920122645064324,0.198845372502456
374,5,V1,2.099412454578653,21.75,0.25577572082248623,0.4836343765634423
375,5,V1,2.3301066874673384,25.0,0.2373560603285681,0.46319295230971474
376,5,V1,4.484582371239604,22.25,0.6310077213068079,0.7864713517981946
377,5,V1,3.7372861152405843,21.0,0.5741281910099131,0.7484338007096063
378,5,V1,3.2041960652662445,21.5,0.5458309332699948,0.7288023510804496
379,5,V1,2.735515109204097,19.75,0.46864936295677195,0.6714598811279525
380,5,V1,2.927447481225861,21.5,0.42506113197148837,0.6375976084276705
381,5,V1,2.359385033578112,22.0,0.34148459307711715,0.5664795813693122
382,5,V1,1.724966775696508,24.5,0.34091276809814497,0.5654126651471846
383,5,V1,2.6887927673603533,27.5,0.5920445865091492,0.7602625540098117
384,6,V1,1.2251209020263536,35.5,0.6330841284824527,0.7878087661044528
385,6,V1,1.178725419653011,34.5,0.6282921277424995,0.7846955192791079
386,6,V1,1.3769057002235472,55.5,0.5509120391593257,0.7322233644412149
387,6,V1,1.4305271036391316,40.0,0.5164597225489361,0.7075265135841948
388,6,V1,0.8847198592306917,69.5,0.3811519318642116,0.6011961769264856
389,6,V1,1.1668762539865303,68.0,0.4099429389993004,0.6251182295601364
390,6,V1,1.2270047569792724,90.0,0.29302700853173225,0.5200423811040414
391,6,V1,0.40894669464429756,50.25,0.026941684358536444,0.1104453028056264
392,6,V1,1.5107598345095863,38.0,0.3758119954751523,0.5946138871516138
393,6,V1,1.5633886861560398,44.75,0.5604257976227641,0.7388100705133104
394,6,V1,1.2333991344524131,51.0,0.36680053230945636,0.5886068233742857
395,6,V1,1.2139443384717405,62.75,0.456000549518975,0.6619436014402822
396,6,V1,1.3698750196395524,59.75,0.5605638756726012,0.7390759106480717
397,6,V1,1.4773477685542165,65.75,0.42643142431895686,0.638185081608391
398,6,V1,1.1249409967561976,45.0,0.18544162567968017,0.40165497754297047
399,6,V1,0.6241817029762329,42.0,0.5371111486309674,0.7222024587198714
400,6,V1,1.198406152144603,39.25,0.4217618203146982,0.6347578847958215
401,6,V1,2.028217901053447,41.25,0.6195735668782284,0.7789808139937684
402,6,V1,2.465983406286582,38.5,0.7604853088194149,0.8674085922075468
403,6,V1,0.9945576810148917,47.75,0.2033703739629043,0.42397718514376825
404,6,V1,1.449761136212018,64.75,0.45016131517241237,0.6575987894374703
405,6,V1,2.296106244680928,37.0,0.6380504144526483,0.7911492565584848
406,6,V1,1.0814556792635064,51.5,0.39254577301356275,0.6104857940620944
407,6,V1,1.4829598717751467,84.0,0.40515282451092616,0.6212216594408634
408,6,V1,1.022944351650693,40.25,0.2275289830883502,0.45350567880898074
409,6,V1,2.0024358840913474,39.25,0.6536158892191025,0.8012715295160002
410,6,V1,1.0688298263521732,42.25,0.5041867433069744,0.6985718529857811
411,6,V1,1.052505273271159,69.5,0.1877767370795909,0.40470363086566685
412,6,V1,1.1549326721662123,52.75,0.3031096502904188,0.5290515918351876
413,6,V1,1.2208343206129846,57.5,0.37823138796243244,0.5991330517972213
414,6,V1,1.2506959344894422,58.5,0.31614306529041264,0.5422997311255788
415,6,V1,1.423338434234228,60.25,0.4318121046553045,0.6427235606176535
416,6,V1,0.6337968234010155,39.75,0.09645853310787034,0.27077919017300006
417,6,V1,1.2568435041448716,40.75,0.42119617831236206,0.6349554765535004
418,6,V1,1.2560211152806673,41.0,0.4199757733251386,0.6339056306916585
419,6,V1,0.9643488853864323,48.5,0.2646553470940485,0.49203753767484126
420,6,V1,1.2768305170141865,39.25,0.4474851770612893,0.6553914228701992
421,6,V1,1.3808270766731872,42.0,0.4137551108534117,0.6281208116424637
422,6,V1,1.299066236537842,49.5,0.4083072443064944,0.6240392238313233
423,6,V1,1.5033020871244882,44.5,0.46577716871036917,0.6695793627757397
424,6,V1,0.6200361886897503,32.75,0.04910958984685662,0.1722993411486367
425,6,V1,1.4047275239740247,37.5,0.5128353606159435,0.7048318710108432
426,6,V1,1.2759829060862542,37.5,0.3237613662025422,0.5511756450006494
427,6,V1,1.1434850828419747,44.5,0.3281043964224888,0.556235938410389
428,6,V1,1.4157500189365404,35.5,0.619911478084155,0.7792724916457251
429,6,V1,1.7022135971689722,39.5,0.44613500215884144,0.6542597120917433
430,6,V1,1.476867016389537,44.75,0.4611794496860479,0.6662100146199502
431,6,V1,1.2265093780605165,39.5,0.5420659220064135,0.7258431089272973
432,6,V1,0.8944954613840455,31.0,0.11169169435923389,0.2971348696137801
433,6,V1,1.1552857409560664,31.0,0.26159316013990724,0.48952621434377713
434,6,V1,1.0004002798561227,30.5,0.2584841182083973,0.4868912712424054
435,6,V1,1.6235539629469915,34.0,0.43106855312141223,0.64314011136345
436,6,V1,2.2436402555708748,35.5,0.6795048304382226,0.8178092319255369
437,6,V1,1.6826785296526383,38.0,0.5824502830626608,0.7545180799748828
438,6,V1,1.090167944109088,39.5,0.6055169407127363,0.7695787275094718
439,6,V1,0.6943539156179243,45.5,0.4864309299057324,0.6850716185266623
440,6,V1,2.0614387147985687,30.25,0.5834239962692481,0.754662195677111
441,6,V1,2.0930769809963117,30.5,0.6466006436540177,0.7967173115341188
442,6,V1,2.089605706520822,31.5,0.7245977341712406,0.8456881099365678
443,6,V1,2.1804327939726433,37.5,0.7840138358154489,0.8813032075799041
444,6,V1,2.0896575251561633,40.0,0.7440023723794846,0.8575983405100117
445,6,V1,1.6866648534273245,41.5,0.615365051771031,0.775757629517827
446,6,V1,0.9696579813188919,45.75,0.5938026552747849,0.7615448984744677
447,6,V1,0.6078530630718677,71.75,0.49554585919617183,0.6921908688024736
448,7,V1,1.5620196135574949,32.0,0.47022878389589295,0.6731470391235667
449,7,V1,2.7036628849835744,25.75,0.42726780483728255,0.63938172015046
450,7,V1,2.072614798926944,27.5,0.32267469499365575,0.5488298448789652
451,7,V1,0.9318025521847736,24.75,0.10355410054773607,0.2819672924350749
452,7,V1,1.21808429249167,25.75,0.16438175483558795,0.3741933680071315
453,7,V1,1.186759819248459,27.25,0.2670660987580045,0.49477886385501335
454,7,V1,0.6242565830882311,23.75,0.03723797339575298,0.12906823684685576
455,7,V1,0.4664159807985376,19.75,0.01657192380572202,0.07635238895287907
456,7,V1,1.256088583498581,27.0,0.18019759833267485,0.39657479473968965
457,7,V1,1.6762809692160048,26.75,0.2762850146483811,0.5029829224988435
458,7,V1,1.4908980864534764,26.5,0.2519661641125979,0.4802302475523562
459,7,V1,1.1859715705071072,25.75,0.10278662890856978,0.28271711118859744
460,7,V1,1.0486936425910192,26.25,0.10700945463459377,0.24214125025111627
461,7,V1,1.1458275225938213,26.5,0.1368875099490983,0.3360186642091106
462,7,V1,0.2874074821756909,33.25,0.003979265740601943,0.011649839772286119
463,7,V1,1.3173669118892215,27.25,0.18339946273092084,0.40079244708232836
464,7,V1,1.7051376634848214,27.25,0.24811552219250327,0.476196861031994
465,7,V1,2.5567728901058597,29.0,0.29347147206122304,0.5249178707914075
466,7,V1,2.91535943823002,29.0,0.3495517011376684,0.5742467341989793
467,7,V1,2.4585138672154248,26.25,0.32440743171340075,0.5502790280475722
468,7,V1,1.6410854714160794,29.25,0.3554704884559702,0.5784843232487293
469,7,V1,3.1524356014544326,27.25,0.46606559483741156,0.6685370204872996
470,7,V1,1.4081474145291821,29.0,0.16131061421381082,0.3694129134460972
471,7,V1,1.0700252391852927,29.5,0.13198779836313046,0.3300351981371229
472,7,V1,2.4117703917694673,26.25,0.45250065189691546,0.6595873813771207
473,7,V1,3.018948716090101,28.0,0.5179016252368948,0.7068167427802404
474,7,V1,2.414155160921525,29.75,0.3467343661356614,0.5726937619837825
475,7,V1,1.4121613890642692,30.75,0.20637212949134506,0.4268634175413991
476,7,V1,1.4171929908651628,31.0,0.39121287662762616,0.6094428292504729
477,7,V1,1.2346034911598573,29.25,0.09929257429830171,0.2745373199136611
478,7,V1,1.3221226770311318,33.75,0.1906494332570106,0.4081606403793125
479,7,V1,1.2806935116736449,29.5,0.10279263842741307,0.27664926300987597
480,7,V1,2.306261979886645,27.25,0.3652560811680004,0.5880288660601675
481,7,V1,2.3346889717483665,27.25,0.4160937312977449,0.6303977775365174
482,7,V1,1.528000322793669,30.0,0.28867380446458835,0.515808618128022
483,7,V1,1.660457897303307,30.0,0.2100751307708835,0.431653260579445
484,7,V1,1.829745139815851,30.25,0.3763169692115673,0.5967434398757653
485,7,V1,1.3167718418576015,30.0,0.18554350775569325,0.401849177329997
486,7,V1,1.444430609577172,29.75,0.2878796092311746,0.5153546766331792
487,7,V1,1.3859310613459421,29.0,0.2409550863287173,0.4660650188571225
488,7,V1,1.6289212310258474,25.75,0.2583986288069068,0.4862012992876928
489,7,V1,2.7108455497224293,24.25,0.6475145087007436,0.7976580620332965
490,7,V1,1.2972217709810927,29.5,0.32578904810103126,0.5522139138947311
491,7,V1,2.1218019972083195,26.25,0.2485049461046214,0.4751953544007158
492,7,V1,2.1919279358502712,28.25,0.508689899904315,0.7024123771938678
493,7,V1,1.6557535386806141,29.25,0.2329905625174754,0.45698770618001344
494,7,V1,1.211481199608915,32.75,0.290815284722032,0.5186483860118049
495,7,V1,0.7494904409226277,38.5,0.13112521646452358,0.3269425587221836
496,7,V1,2.284858157122605,27.75,0.34844733624620794,0.5733610058614282
497,7,V1,1.830779132172442,25.75,0.35187556372917705,0.5770411687337516
498,7,V1,1.2115287026903407,28.0,0.24158979678099374,0.4617759296942285
499,7,V1,2.4747718590621006,29.5,0.5899259020464679,0.7602599209126526
500,7,V1,2.4519484461958854,30.25,0.5097903010948704,0.7032091484197878
501,7,V1,1.8649222151825444,29.0,0.4420372180739984,0.6514492374780513
502,7,V1,2.0099966766155886,26.75,0.18130911187616988,0.39534831332546017
503,7,V1,1.0842589418687627,26.5,0.05362491559504476,0.18507135055833307
504,7,V1,1.4912519553470607,25.5,0.1858691349770676,0.40267034232328813
505,7,V1,1.5168053789697264,25.0,0.1723805086574135,0.38680103971960395
506,7,V1,0.9710082010465253,26.5,0.15851525073647574,0.3672304043512394
507,7,V1,1.2081216124825922,27.75,0.2451788352681998,0.4728176577885714
508,7,V1,1.3526644671586407,30.0,0.2584278807504779,0.48642386433703794
509,7,V1,1.2792087972383155,28.75,0.13181430264927627,0.33139199191871777
510,7,V1,1.1216249801727958,23.5,0.08977078052032098,0.2591885051539017
511,7,V1,0.7831284438255102,27.75,0.11558276004754815,0.3034037673797581
512,8,IT,1.172716836736606,78.25,0.565682727015091,0.742483850622706
513,8,IT,1.9495799904645217,82.5,0.5098871279908612,0.7028036603833622
514,8,IT,2.8679446561868236,79.0,0.5657120676130487,0.7424816516129641
515,8,IT,1.0384611268006532,95.25,0.5093639733030597,0.7016267651228741
516,8,IT,1.3687624147600983,58.0,0.36080639133041226,0.5840765784739992
517,8,IT,1.2457006272517124,67.0,0.22749920628576362,0.45416559038061716
518,8,IT,4.265720578480934,71.5,0.3806856040345032,0.6008603809738715
519,8,IT,3.1228312563029057,73.25,0.1975554203870049,0.42088433048747187
520,8,IT,3.3323003957942734,79.25,0.4527442440205438,0.6595399835246548
521,8,IT,4.388209699252776,75.25,0.4968944178343428,0.6928159818255631
522,8,IT,4.568000830255405,75.0,0.5566236697290783,0.7360457176124323
523,8,IT,1.9582977050074855,94.75,0.5382549331035338,0.7231211520579214
524,8,IT,3.9649755832516567,62.5,0.5132169539955449,0.7052724199261605
